Date,Review,Score
/profiles/YkeTGeS91I21fgOiP1sDlS1kh61,Warwick Davis' best movie!,NEUTRAL
/profiles/qA0FOgHpWHlzIRJhzOf9qhkQuzV,"[center][font=Times New Roman][size=4][color=white][img]http://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Willow_movie.jpg/200px-Willow_movie.jpg[/img][/color][/size][/font][/center]

[font=Times New Roman][size=4][color=white]Quite honestly, this is a wasted review. I don't remember any of this but looking back I don't see I ever could have liked it. It just looks plain silly. Sorry for wasting your time with this.[/color][/size][/font]

[font=Times New Roman][size=4][color=#ffffff]EDIT: I just read a little about this and maybe I wouldn't mind it if I gave it a re-watch. But right now there is too much on the 'to see' list, so this has to go towards the bottom.[/color][/size][/font]",NEUTRAL
/profiles/nxRfDgipLIGzhwLiazioATdMSAg,Complete randomness. Not very interesting,NEUTRAL
/profiles/DGkTBeTn4f2NsDZfzVSveTjBFLl,A must watch for everyone!,NEUTRAL
/profiles/V18Fm4IMRHLvT2VszgfX4SkYfoZ,"You have to see this movie!! Ya i know its old, but Val Kilmer is hilarious, and this movie has a perfect balance of action and comedy",NEUTRAL
/profiles/AlGs6LHGBskbFpYF6AFYlfKbHa8,"""You are my sun, my moon, my starlit sky! Without you, I dwell in darkness"". Kilmer charming for once! Loved it.",NEUTRAL
/profiles/AlZi6yuGjhkospwH6gfYOuKQfa8,A favorite with my kids. I saw this one recently and was surprised by how much I enjoyed it again -- particularly the part of Willow himself.,NEUTRAL
/profiles/gyWsaeIZdhPXixRT8O,i loved this as a kid and still do. Warwick Davies is great.,NEUTRAL
/profiles/zWZT4BFRvsjei6zIJ1HWMuNlHma,ANOTHER GOOD 80'S MOVIE.,NEUTRAL
/profiles/m8mTDwTbLSaXT89SdNSQwIBASVa,Some fun to be had while we waited for a *real* LOTR movie.,NEUTRAL
/profiles/bJ4fazSlYHMOfBWFGyIvRH0xFba,i would love see it agaie,NEUTRAL
/profiles/JBRiqLFvoS4buVPiK2h4QHA1HbG,i used 2 really like when i was younger,NEUTRAL
/profiles/ejXTymIGWhx2fq6iGYTgbIweHXW,George Lucas tries his hand at reinventing J.R.R. Tolkien's work.  Well I was lightly entertained so I guess he did ok.,NEUTRAL
/profiles/AlZi69iG0HkgTpwH6qhYnFKrTaO,lol I can't help but giggle when i watch this movie,NEUTRAL
/profiles/KKGskKfKMh6Oug4H8O,"find the child, find the child...Time Is Running Out.",NEUTRAL
/profiles/zWoS4jtRvsjei6OHJgSWkFNMFm4,"Sorcha is such a strong character that I'm glad Mad Martigan falls for her. They fit. Willow is good, after all, he's the title character. He's pulled out of his world and he struggles. It's a good movie. I never get tired of watching it.",NEUTRAL
/profiles/jkmTGgiprsApujbSdksnjHBkH0z,THA BEST MOVIE EVER MADE!!!!!!!!!!!!!!!!!!!!!,NEUTRAL
/profiles/yrWTYrTjPuKzFzbiPyhqkiAPijR,I am surprised to admit even Val gets outshone by the brownies,NEUTRAL
/profiles/bJzTa8TlRSMOfBJhGesvrT02HbZ,Classic fairytale from my youth.,NEUTRAL
/profiles/DGqiBQInkH2aFD9TzxIv6HjLTLd,AH! I love this movie!,NEUTRAL
/profiles/dQbTe9ImWTL6fzGuDjfkdTXGIKY,One of the first fantasy films I was facinated by,NEUTRAL
/profiles/wLdT6ahmKHxRfLdIMDuvQIoOSVJ,"Another great ""epic"" fantasy story. Just brilliant",NEUTRAL
/profiles/KKRTkOiK4F6DugMF80T9XikVf4l,how could you not like this movie,NEUTRAL
/profiles/ap4TrqIyKSKOsreiJ4SzxhP6s2J,Another film I loved as a kid,NEUTRAL
/profiles/nxRfDMfpXuGrIw0haeIopfdeiAv,I love this movie! It is so cute!,NEUTRAL
/profiles/qAXSOpfp4hlzIRATz0i9qhkxIzJ,"One of my fave's,i watched this countless times when i was younger.
Is there a sequel? if no,why not??",NEUTRAL
/profiles/DGRfBoHnwu2YiDLSzdhvjhjzfLa,classic!! it's fun and cute. i appreciate this.,NEUTRAL
/profiles/DGZSBxsnwu21tDgHzxIvJSjLTLa,this movie is so weird!! the special affects are really bad but its funny..,NEUTRAL
/profiles/ap4TrYhyMIKOsreiJNTzoHPmS2N,"these are in no particular order.
Loved this as a kid, still do",NEUTRAL
/profiles/bJzTayslGfM6HB9sGaivrT0PibW,I remember loving this as a kid...but I think I saw it so many times I grew to not love it so much.  Great fantasy movie to my recollection but would have to see it again to give it an adult perspective.,NEUTRAL
/profiles/9XOfBxfMzu1rSwZTq9fGrfbRu8X,i love little people,NEUTRAL
/profiles/ZOGTnqhKQhmoTaBSN8HXRi0rHDM,An interesting fantasy tale.,NEUTRAL
/profiles/JByTq9hvgT4ViVWsKou4QHAWTbJ,which finger holds the power?,NEUTRAL
/profiles/jkjSG0HpDiA1SjyTdBTnRSBK,"It's been ages since I've seen this, but from what i remember as a young one, it was quite enjoyable. Nice Fantasy movie",NEUTRAL
/profiles/qAKTO6sp9fl1FRATzrI9zukLHzp,True fantasy movie complete with little people,NEUTRAL
/profiles/qAOfORTpWHl1FRMFzku9Lfkx,It wa funny... i read the book...,NEUTRAL
/profiles/ap4TrgSyDiKqSrqFJmizxhPaH2p,i stole the baby while you were taking a peepee,NEUTRAL
/profiles/wLdT6nTmvux8HLBFMDuvNTojsVl,"guilty pleasure, like many 80's movies",NEUTRAL
/profiles/bJzTa8Tl0sMOfBeuG9FvRH02Hbn,Beautifull fairy tale movie.,NEUTRAL
/profiles/nxATDgipXuGpTwVHaeIojHdGFA8,Good fantasy but not the best though,NEUTRAL
/profiles/1K0TeBTxVTpMTxPF6QhdXI2JHQj,"Great fantasy movie. Terriffic fun, memorable characters and some great effects. Drags at times for me, but over all its damn good.",NEUTRAL
/profiles/PDBTLlTMgsWnSk1f9jhLBfNYSZY,"God, I love this movie against all my better instincts. The perfect Sunday afternoon movie.",NEUTRAL
/profiles/2dkTWzTZgunQh9jhe4fgAi1VFxA,Fave childhood movie :) Mad Morrigan!,NEUTRAL
/profiles/qAKTO9hpyilASR0SzgF9NTkxIzJ,i will always love this.,NEUTRAL
/profiles/dQbTeOimLIL2uzqhDvSkJFXpuKJ,saw this movie almost 20 years ago.cute movie.think my sis went to see vice versa....remember???,NEUTRAL
/profiles/bJAiaLilYHMOfBAiGnHvMF0Bubn,i dont know if i hve seen this movie but i think i hve i dont know so ill give it a 2 1/2,NEUTRAL
/profiles/nxATDgipNsGzhwmFaRuo0IdnsAv,"my neices love this movie
>they use to beg me 2 play it all the timeZ  :P
>guess there growing up now  :(   ..humm",NEUTRAL
/profiles/kOATdXTq9FJLSoxFbRIxbHQLFDR,This movie was the movie that my husband watched over and over when he was dieing and I could quote it word for word.  I love it.,NEUTRAL
/profiles/JBRiq9hvWs49fVnIKkI4jIA1Hb6,Once again one of the fantasy films from my childhood..... great stuff.,NEUTRAL
/profiles/ejXTyliGZIx6hq6iGBFgBHw1SXW,I think this is one of the best movies of the 80s. The storyline is interesting and you cant help but love the Brownies.,NEUTRAL
/profiles/nxATDvTpvfG6fwRSazioVhd2IAg,I think Mad Martigan could whoop Aragorn!!!,NEUTRAL
/profiles/9XGiBnIMVs1lCwZTqmuGgsbwI8B,i loved it as a child and still do.classic.as good as lord of rings,NEUTRAL
/profiles/AlZi69iGDukospvT6qhYlfKbHaG,This movie was always on my list since I was a kid.,NEUTRAL
/profiles/JB6fq4SvJF40SVKSKQT4vfAZIby,See this acorn? I'll turn u to stone!,NEUTRAL
/profiles/JByTqRsvZf40SVnIKQT4jIAyibJ,I loved this movie when I was a kid! Not to mention Val kilmer looks totally hot,NEUTRAL
/profiles/pZkfMeSkqspXhyMulyHpOS0KfRB,my absolute favorite!!!!!!!!!!!!!!!!!,NEUTRAL
/profiles/0xRTmdsAjfZmFnMFpvF6nF4bseR,this movie is classic...,NEUTRAL
/profiles/AlGs6ohGVIkbFpYF6VuYbsKm,great movie kilmer owns,NEUTRAL
/profiles/AlyT6QfGDukQHpwH6lSYVTKDIaR,Willow also played an Ewok in Star Wars.,NEUTRAL
/profiles/QD6F6lsmws0zHpwFvgSXG,"Ha, another good movie. Val Kilmer is good for the Mad Mardigan role.",NEUTRAL
/profiles/nxATDJspNsGrIwqIazioATd2IAz,"This is my family's movie, we watch a lot, we love it.",NEUTRAL
/profiles/1K0TeGix1fp2SxPF6DudRs2ZuQz,This film got me hooked on Fantasy movies.,NEUTRAL
/profiles/Oyefdvug8TrYiwNulxFB4IMAIkA,this is a pretty good movie,NEUTRAL
/profiles/or2iDduJDh9NuN1feKiaBSZJI64,its soo gd especialy wen he dresses up as a man,NEUTRAL
/profiles/YkeTGdf9rT2QtgOiPAfDph1jH68,ive met willow hes amazing,NEUTRAL
/profiles/Lr0Tx4ilVFPMhYxfJQuNXIomFvQ,"Everytime I watch this movie, I end up looking for the Capcom Rom and play it on my PC. Damn, what a good two-fer!",NEUTRAL
/profiles/OyLTdjigeIraIwNulqIBlFM2HkG,My cousins and I were all about this movie when we were kids.,NEUTRAL
/profiles/nxMiDdFpMSGpTwqIaBfoyudnsAM,Early George Lucas of Star Wars fame fantasy movie - about little farmer Willow. Great,NEUTRAL
/profiles/ZOGTnbSK9fmDsaeTN8HXlf0LtDM,"Warwick Davis stars as Willow trying to save a special baby from certain doom, alot like the lord of the rings kind of adventure fantasy.",NEUTRAL
/profiles/v6NTRgfWvFpnH92iGRS6VsAdHWw,"I liked this film, very adventurous.

I think this is the film where Val Kilmer and Joanna Whalley got it together!",NEUTRAL
/profiles/YkeTGdf9lu21fgzTPAfDjT1DT64,Epic!!! My fave Val Kilmer Film,NEUTRAL
/profiles/z6KHqBuRLSjpF6piJpsW6SNwummC1rHoAheVSqjcqqCzNi1XS0LT2kfvvCk4uxNiYyCBksAACZbFBxSKJIjzFPlSXaCm6ibeuBNuPQhGpFDR,How can you not love willow?,NEUTRAL
/profiles/YkMfGRF9ji2MsgOiPyIDqi1Of6k,what did you do? all you did was hang around and eat our eggs!,NEUTRAL
/profiles/0xGimWuAQuZmFnGIpmi6ji4KSeR,this is definitely a CLASSIC. a wonderful kids movie,NEUTRAL
/profiles/x9lsVysObhNkIrBTyWswVhWM,"I loved this movie, fantasy adventure and all that jazz rolled up into one movie.",NEUTRAL
/profiles/x9efVzuObhN1irRHyVfwRfWKHjq,"it was one of the stupidest and pointless movies ever, with bad animation",NEUTRAL
/profiles/x9ZTV8SOqsNRurRHykiwMiWKHjb,Great film by the master of Star Wars.,NEUTRAL
/profiles/LrkixASlVFPOuYVIJkhNwhomFvQ,aint seen this film in years,NEUTRAL
/profiles/x9DSVYTOlINDhrRHyYuwpsWKHjg,"Or maybe this was the first one I saw.  But, I love it.",NEUTRAL
/profiles/ap4Tr6fynHKYHrwIJjfzYFPmS2z,"i like this movie. not a great film, but definetly a fun film",NEUTRAL
/profiles/WYeT8bSD9uGOI9rTW6s8ZFRgIGK,What a good movie!  Val Kilmer is hilarious in it.,NEUTRAL
/profiles/nxATDgipNsGrIwRSaBfo0IdZTAd,Willow. That explains it.,NEUTRAL
/profiles/AlyT6DSGjhkWip6S6qhYXiKAiaO,LOL VAL KILMER AT HIS BEST,NEUTRAL
/profiles/ejXTyQHGZIxKIqmuGNHgOiwnhXW,"For its time, Willow was an excellent movie and one of my faves.  However, there just seemed to be something missing.",NEUTRAL
/profiles/m8mTDbfbWuabS8NHdXfQquBbIVB,"lol, dannie this is our movie! hehe, doesnt emily just love willow??? lol, NOT. anyways i love this movie its great!",NEUTRAL
/profiles/nxATDMfpbFGPiwLiakhoDidQHAg,best movie about little people i have ever seen,NEUTRAL
/profiles/x9ZTV8SOlINvfrdSyAHweSWKHj9,i need to see this one again,NEUTRAL
/profiles/ejXTyQHGvixKIqZTGpsgVfwPIX8,"a classic that I haven't seen in a very long time, but remember enjoying it.",NEUTRAL
/profiles/GPBT0WtKxhenF8aSwVfM9uKmueR,"This movie has everything; fantasy, action, humor, romance... i've liked it for years.",NEUTRAL
/profiles/zWZT4DHRxijpF6RSJYIWNsNpsm2,"I fell in love with fantasy, dwarfs and Val Kilmer when I first saw this movie.  I just watched it again a couple weeks ago, and it is still as entertaining as it was when I was 12.",NEUTRAL
/profiles/GPBT0MFKJHenF8WhwehM9uKbie9,val kilmer should look like this all the time,NEUTRAL
/profiles/pZjuMeSk0SpeFyKflbhpwH0a,an absolute classic!,NEUTRAL
/profiles/YkeTGeS9KH2Qtg1hP1sDJI1mS61,i forgot this one even existed..it was pretty good.,NEUTRAL
/profiles/GPBT0MFKwFedS8aSwnTMvfKNFeK,A lovely familym film!,NEUTRAL
/profiles/bJzTaMfl1iMQSBWFGnHvRH0Bubk,good old effects in this one..,NEUTRAL
/profiles/or2iDduJgu9NuN1ferharsZXi64,One of the best fantasy movies ever made,NEUTRAL
/profiles/WYrf8euDwIGqi9rTWMS89SRgIGe,"Again, LOVE stuff like this!",NEUTRAL
/profiles/AlZi6yuGeikQHp6S6VuYVTKrTa6,Great movie. I love warwick davis!,NEUTRAL
/profiles/V1ZHmGHMDTLYu2VszdsX4SkY,"i love this movie...
it was AWESOME...
and gAh! i can't believe i think Val Kilmer is hot...
i never knew he was him :|",NEUTRAL
/profiles/LrkixWhlJiP8FYQFJOfNXIomFvQ,lol dat little bloke makes me laugh,NEUTRAL
/profiles/9X9TBeHMBi1kswvhqKFGvubKH8d,"WWIIILLLLOOOWWWW!.....willow willow willow, what can i say, it has been the source of many bizarre in jokes with friend and family alike",NEUTRAL
/profiles/PDBTLZSMZfWlskni9QSLWSNefZJ,"Maybe I need to watch it again, which I would gladly do.",NEUTRAL
/profiles/AlyT6DSGeikyIp6S6qhYGhKDIar,"Just watched it tonight 4 the 10000 time, If you have'nt seen it then get it ,",NEUTRAL
/profiles/ej4fy2TGesxluqQsGQugVfwXuXW,a classic movie!The most closer of George Lucas' The Hobbit version.Great sci-fi movie!,NEUTRAL
/profiles/AlZi6DSGNSkyIpPf6VuY2HKDIaO,Was pretty good actually.,NEUTRAL
/profiles/ejXTyXSGRSxluqeSG8fgJFwpfXL,Classic adventure fantasy film.  And it has midgets.  Lots of midgets.,NEUTRAL
/profiles/zWZT4DHRxijJu6piJgSWNsNkim6,Val Kilmer... need I say more,NEUTRAL
/profiles/nxRfDwIpbFG6fwmFaGHoVhdQHAz,very good fantasy. Val kilmer rulz in this movie,NEUTRAL
/profiles/AlyT6DSGVIkWipwH6AFYOuKbHa6,Are you a fan?  Check out the Shadow series of books co-written by George Lucas.  A sequel series set 10 years later.  Fabulous.,NEUTRAL
/profiles/orWTD8SJDh9NuNOFeXTavTZGs6W,I know you. I stole the baby from you while you were taking a pee pee!,NEUTRAL
/profiles/GPBT0lHK1fe6h8yFwkFMKsKpfe8,I thought it was really enjoyable,NEUTRAL
/profiles/qAKTO6spyilwiRGfzku9zukLHze,it's been a long time since I've seen this.  But it's a great movie to watch as a family,NEUTRAL
/profiles/9X9TBzSMnh1afwvhqxhG0IbPS80,The best interpretation of the starwars story! I know I'm gonna get a kicking over that comment.,NEUTRAL
/profiles/ap4TrgSyxhK1irxHJaHzLIPLu2p,Its pretty good just seems to get stuckin your head and you can't get it out.,NEUTRAL
/profiles/x9DSVYTOBHNkIr0iyJSw8TWKHjB,once again one of those movies that stnd out athat bring back to the simple days of nap time as a subject. And i still love it today,NEUTRAL
/profiles/dQbTejSmAiLrIzGuD0FkaIXpuK8,"Willow is such an easy film to follow. The characters are genuinely likeable, and this is helped along by the quirky dialogue. 
This is a great family film. It has all the key elements (magic and sorcery, adventure, villains, action...Val Kilmer!)
Even though the special effects look more than sketchy compared to our recent blockbusters, Willow remains a classic.",NEUTRAL
/profiles/lxAsYdHgLTqRHvmhjNi8LIPv,Mor sad!!!!!! onin crio trwydda fo,NEUTRAL
/profiles/PDBTLZSMZfWGikds9MfLWSNjIZY,Love fantasy stories,NEUTRAL
/profiles/2dkTWNHZAFnMi94Hezugah1LuxR,wow a blast from the past man i was 11 years old when i saw this movie great movie!!!,NEUTRAL
/profiles/wLAu6nTmjTxGSLwsMvFvDFoV,say dis in english. i couldnt stop laughing even tho its not a comedy,NEUTRAL
/profiles/1KWfePFxjIpAixZT6qFd9h2VsQV,It's a really good movie and i have not seen it ever since i moved into my new house.,NEUTRAL
/profiles/BQGiKkFezig6irXF96IAoI1NTV9,"""I hate that woman! She kicked me in the face!""",NEUTRAL
/profiles/OyefdKIgbSrYiwDil6,"Yes m8, d midget rocks",NEUTRAL
/profiles/x9ZTVysOniNlFrRHyWswauWxSjk,"""Trolls, Trols that eat you alive and take your face off?!! """,NEUTRAL
/profiles/m82iDbfbmsamu8nTdKIQwIBASVp,"Thumbs up to Warwick Davis, excellent performance.",NEUTRAL
/profiles/qAOfOpfpnFlwiRJhzBs90SkzTze,I give Ron Howard huge props for this early film in his directing career.  Absolute magic.,NEUTRAL
/profiles/AlZi6DSGyTkyIpOh6ZsYGhKbHaG,HAHAHHAHAHAHAHAHHAhah ahhahah haha aha ha,NEUTRAL
/profiles/ejXTyQHGZIxYHqLhGvigvuwnhXV,one of my favs growing up. i love all things imaginative = magic,NEUTRAL
/profiles/M4kFDASKAHpKHDmHrwhbBhjlhX2,Both I and my son love this movie. This is a great adventure movie for families.,NEUTRAL
/profiles/YkZSGzs9oS2rFgOiP1sDjT1WI6K,Pretty much the most awesome movie ever.,NEUTRAL
/profiles/DGkTBxsn9F2AHDLSzVSvnIj2uLd,admit it.  you want to be Mad Martigan.,NEUTRAL
/profiles/2dniWNHZgunQh9YueWIgOT1xIxJ,lil' people are cool,NEUTRAL
/profiles/ap9srYhyDiKjureiJgszPiPpi2p,i really like watchin this film,NEUTRAL
/profiles/dQbTe2smZhLrIz8sD0FkZuXGIKR,"A great fantasy adventure. Sure, some of the special effects are dated, but the story is not. It managed to avoid being stuck with an 80s soundtrack, to boot.",NEUTRAL
/profiles/YkpiGXh9rT2QtgDHPlhDRf1jH6N,kinda weird but its ok,NEUTRAL
/profiles/zWZT4psRLSjyf6bFJPhWwHNpsmZ,I've loved this movie since I was little.,NEUTRAL
/profiles/bJAiakIl0sMqsBXSGwhvrT0XfbL,"I love the Val Kilmer and Warwick Davis plays Professor Flitwick in Harry Potter, so I automatically love him. XD",NEUTRAL
/profiles/bJgsaYul1iMoIB9sGnHvYi02HbY,I hate those little bastards in this movie,NEUTRAL
/profiles/Alef6yuGBskospOh6gfYOuKpuay,the dwarf is so frEAKISH,NEUTRAL
/profiles/GPGi09HKvieQf8KuwRSM9uKVTeW,Great when you were little - hasnt aged well as a film!,NEUTRAL
/profiles/KK0ikeTKou6kIgoT80T9pfkmT4g,"Saw this movie a long time ago. I think if you like the Princess Bride, you will like Willow.",NEUTRAL
/profiles/bJzTaNHlQuMvTBXSGYfvOf0Pibk,"Despite Val Klimer's terrible acting, this is a decent movie.",NEUTRAL
/profiles/LrkixGIl1hP8FYruJysNbuomFvM,This has been my fave movie since I was little.,NEUTRAL
/profiles/628CWGHYwTgGsBWs6RiroHGz,not a bad fantasy movie for that day and age,NEUTRAL
/profiles/ZOGTnAsKDHmQIaBSN8HXNI0QsD0,Big Time CLASSIC! To all those who haven't seen it . . . SEE IT!!!!,NEUTRAL
/profiles/bJzTaNHlPhMoIBAiGJSvoh02Hbk,Who wouldn't love willow? Val kilmer in drag is hilarious. Warwick Davis ROCKS!!!!,NEUTRAL
/profiles/YkpiGOI9rT2Msg6sPAfDqi1WI6n,How can you not love a movie where short people are the heroes?,NEUTRAL
/profiles/AlZi6yuGNSkNhpXs6qhYXiKbHaR,fantasy magical adventure with Val Kilmer,NEUTRAL
/profiles/qAyiORTp9flASRATzrI9GHknhzy,an old but fantastic fairy tale,NEUTRAL
/profiles/OyBidVhg8TrJFwjFlqIBLTM6Tk2,all around nice family movie,NEUTRAL
/profiles/x9lsVYTONTN8SrXfyVfwVhWYijg,A great Fantasy classic!,NEUTRAL
/profiles/42ntV2IkAsLysXnFxjfXvhL1HP8,"Childhood favorite.  Fun, cute and midgets!",NEUTRAL
/profiles/GPlS0BUKlue8H8rfwpuMpSKNFeP,I don't think I've ever seen the ending of this movie,NEUTRAL
/profiles/ejeSyDuGvixYHqafGBFgJFw8TXY,"Great fantasy, and a great story!",NEUTRAL
/profiles/x9DSVzuOlINwHrxuyAHwpsWxSj1,Very cute and funny. Val Kilmer looks great!,NEUTRAL
/profiles/DGkTBoHn4f2KuDLSzkuveTjzfL9,"val kilmer, magical spells and midgets equal a great film in my view! see it to see how bad effects could be, and how talented george lucas used to be",NEUTRAL
/profiles/ZOpinmTKBImXHazhNDSXJS0KfDj,"Had I mentioned I love fantasy? This one scared me as a kid, but I loved it when I saw it again recently. My kinda genre...",NEUTRAL
/profiles/9XGiBNuMnh1kswvhq9fGYhbPS8g,"A simple story, but well executed nonetheless. Unfortunately, the best career performances of many of the principles.",NEUTRAL
/profiles/BQGiK9heoIgOIrXF9auAPH1euV9,a classic I watched growing up,NEUTRAL
/profiles/kOvidYIqaSJnForIbOixVFQoiDR,"This movie was much more enjoyable years ago. For some reason it hasn't heald up to repeated viewings as well as a lot of other similar movies for me. Still, Val Kilmer's magically lovestruck Madmartigan is wonderful to watch.",NEUTRAL
/profiles/DGRfBeTn9F2BSDLSz0svjhjqiLa,"Myth, fantasy and some good one liners. You won't strain your brain with this film but who cares. Pass the pop corn.",NEUTRAL
/profiles/ejAiyPFGZIxdSqmuGmSgVfw8TXY,For the time it was a good show,NEUTRAL
/profiles/DGqiBxsnWS2PfDlIzxIveTjKhLj,Magical.  Underrated and a treat for kids of all ages.,NEUTRAL
/profiles/dQAieQFmGSLpSzGuDOTkaIXGIKR,"One of my favorites, when I was a kid. Seen it again, as asn adult, and realized its not that good. I recommend for your kids, not you.",NEUTRAL
/profiles/WYQi8dhDGsGgu9JSW1T8ZFRyfGe,George Lucas and I are tight.,NEUTRAL
/profiles/or2iDnIJjf94iNyueKia2hZmh64,"It's a really old fantasy flick, but it left deep impressions in my mind. It's good!",NEUTRAL
/profiles/nxMiDeupRhGJSwafaeIopfd2IAr,im a brownie!  (evil laugh)  haaaaahh.,NEUTRAL
/profiles/42ntVruk1ILysX4fxQsXZfLmSP4,A fun filled movie of fantasy and hi-jinks.,NEUTRAL
/profiles/NXLiWNFkOTmJToruZdudqIqwubN,I so love this magical film!,NEUTRAL
/profiles/AlZi6yuGwFkNhpXs6gfYlfKPhar,Pre-freak of nature Tom Cruise,NEUTRAL
/profiles/RkYiJKilPIY6in8u40IQrfB8FAv,yes shall baby be king,NEUTRAL
/profiles/qAyiOPup4hlMTRJhz1h9xskbizJ,Childhood favorite. I so want one of those dog-rat-warthog critters! *hugs them*,NEUTRAL
/profiles/0xGimqTAmiZmFnGIpjS6nF4lIeP,fantastic movie. i LOVED val kilmer in this.,NEUTRAL
